"AY","ID","TOTAL_AID","TOTAL_FED_AID","TOTAL_STATE_AID","TOTAL_NONFED_STATE_AID","ZELL_RECIPIENT","HOPE_RECIPIENT","TOTAL_FED_LOAN","TOTAL_ST_LOAN","TOTAL_ALT_LOAN","TOTAL_NON_SELF_HELP_AID","RESOURCES","AWARD_BUDGET","AWARD_EFC","NEED","PRIMARY_EFC","UNMET_NEED","REMAINING_NEED","Rural_vs_Urban","FAFSA_ON_FILE","ISIR_FIRST_GEN","PARS_AGI","PARS_CASH_SAVINGS_CHECKING","PARS_INV_NET_WORTH","PARS_BUSINESS_INV_FARM","RCRAPP3_PAR_TAX_DEF_PENSION","RCRAPP3_PAR_IRA_KEOUGH","RCRAPP1_PAR_CHILD_SUPP","RCRAPP3_PAR_TE_INT_INC","RCRAPP1_PAR_IRA_DISTRIBUTIONS","RCRAPP1_PAR_UNTAX_PENSIONS","RCRAPP3_PAR_HOUSE_FOOD_OTH","RCRAPP1_PAR_VETS_NON_ED_BEN","RCRAPP1_PAR_OTH_UNTAX_INC","RCRAPP3_TAX_DEF_PENSION","RCRAPP4_IRA_KEOGH_AMT","RCRAPP1_CHILD_SUPP","RCRAPP3_TE_INT_INC","RCRAPP1_IRA_DISTRIBUTIONS","RCRAPP1_UNTAX_PENSIONS","RCRAPP3_HOUSE_FOOD_OTH","RCRAPP1_VETS_NON_ED_BEN","RCRAPP1_OTH_UNTAX_INC","RCRAPP1_OTH_NON_REPORT_MONEY","STUS_AGI","STUS_CASH_SAVINGS_CHECK","STUS_INV_NET_WORTH","STUS_BUSINESS_INV_FARM","PELL_GRANT_ELIGIBILITY_FLAG","AUTOMATIC_ZERO_EFC_INDICATOR","SIMPLIFIED_NEEDS_TEST_SNT","BLACK_OR_AFRICAN_AMERICAN","AMERICAN_INDIAN_ALASKA_NATIVE","ASIAN_INC_INDIAN_SUBCONT","NATIVE_HAWAIIAN_PACIFIC_ISL","WHITE_INC_MIDDLE_EASTERN","NO_RESPONSE","MINORITY","level","DEPARTMENT","COLLEGE","FALL_HOURS_REGISTRAR","SPRING_HOURS_REGISTRAR","SUMMER_HOURS_REGISTRAR","ENROLLED_IN_AY_REGISTRAR","ADMISSIONS_MATRIC_TERM","ADMISSIONS_STUDENT_TYPE","ADMISSIONS_APPLICATION_TYPE","DEPENDENCY_STATUS","FAMILY_AGI","FAMILY_CASH_SAVINGS_CHECK","FAMILY_INV_NET_WORTH","FAMILY_BUSINESS_INV_FARM","FAMILY_UNTAXED_INCOME","GRADUATED","GRADUATED_IN_FOUR","LOST_HOPE_ZELL","FLAGGED_SAP","ENROLLED_LAST_TERM"
"1415","",10590,0,8590,2000,"zell_y","hope_n",0,0,0,10590,0,22680,5256,17424,5256,"6834","6834","Mostly Urban","fafsa_y","1stgen_n",46860,900,75969,0,0,0,0,449,0,0,0,0,0,0,,0,,,,0,,0,0,,7359,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Finance","College of Business",13,12,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",46860,8259,75969,0,449,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",7458,0,7458,0,"zell_n","hope_y",0,0,0,7458,0,27682,103752,0,103374,"0","0","Mostly Urban","fafsa_y","1stgen_n",260000,65000,400000,300000,0,825,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,1000,1000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Ins, Legal Stud, Real Estate","College of Business",12,12,9,"enrolleday_y","201408","Transfer","Transfer Applicant","D",260000,66000,401000,300000,825,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",5424,0,5424,0,"zell_n","hope_y",0,0,0,5424,0,,,,,"NOT CALCULATED","NOT CALCULATED","Mostly Urban","fafsa_y","1stgen_n",,,,,,,,,,,,,,0,,0,,,,0,0,0,0,4856,900,0,0,"pell_elig_n","auto_zero_n","snt_n",,1,,,1,,"minority_y","Undergrad","Management Information Systems","College of Business",12,11,0,"enrolleday_y","201408","Transfer","Transfer Applicant","Dependent rejected, no EFC calculated",4856,900,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",22494,16392,6102,0,"zell_n","hope_y",16392,0,0,6102,0,23172,53149,0,53149,"0","0","Mostly Urban","fafsa_y","1stgen_n",153050,2000,0,0,6792,0,0,0,0,0,0,0,34352,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",1,,,,1,,"minority_y","Undergrad","Biological Sciences","College of Arts and Sciences",11,9,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",153050,2000,0,0,41144,"graduated_n","grad_in_four_n","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",6102,0,6102,0,"zell_n","hope_y",0,0,0,6102,0,22680,17940,4740,17940,"0","0","Mostly Urban","fafsa_y","1stgen_n",94838,9254,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,7183,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Biochem and Molecular Bio","College of Arts and Sciences",12,17,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",94838,16437,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",7676,0,5876,1800,"zell_n","hope_y",0,0,0,7676,0,22680,207254,0,207254,"0","0","Mostly Urban","fafsa_y","1stgen_n",117913,16820,1800000,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774,3616,400000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Poultry Science","College of Agr and Env Science",13,9,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",121687,20436,2200000,0,938,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",23398,16392,7006,0,"zell_n","hope_y",16392,0,0,7006,0,27417,40157,0,39779,"0","0","Mostly Urban","fafsa_y","1stgen_n",36854,4800,411416,0,920,0,19214,161,0,0,0,0,0,0,,0,,,,0,0,0,0,,220,63182,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Horticulture","College of Agr and Env Science",15,13,3,"enrolleday_y","201408","Freshman","Early Action Applicant","D",36854,5020,474598,0,20295,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",6328,0,6328,0,"zell_n","hope_y",0,0,0,6328,0,22680,214762,0,214762,"0","0","Mostly Rural","fafsa_y","1stgen_n",156660,15000,3000000,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,2000,15000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","","College of Business",12,13,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",160160,17000,3015000,0,5650,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",6102,0,6102,0,"zell_n","hope_y",0,0,0,6102,0,22680,78156,0,78156,"0","0","Mostly Urban","fafsa_y","1stgen_n",289322,67000,95000,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","School of Art","College of Arts and Sciences",13,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",289322,67000,95000,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",10870,2280,8590,0,"zell_y","hope_n",0,0,0,10870,0,25633,3534,22099,3431,"11229","11229","Mostly Urban","fafsa_y","1stgen_n",46194,850,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_n","snt_y",,,,,1,,"minority_n","Undergrad","Political Science","School of Pub and Intl Aff",11,16,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",46194,850,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",21820,12230,8590,1000,"zell_y","hope_n",5500,0,0,16320,0,22746,0,22746,0,"6426","926","Mostly Urban","fafsa_y","1stgen_n",9518,1200,4000,2000,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,350,0,0,"pell_elig_y","auto_zero_y","snt_y",,,,,1,,"minority_n","Undergrad","Psychology","College of Arts and Sciences",15,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",9518,1550,4000,2000,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",10602,4500,6102,0,"zell_n","hope_y",4500,0,0,6102,0,22746,9944,12802,9944,"6700","2200","Mostly Urban","fafsa_y","1stgen_n",106446,4000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,200,2000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Poultry Science","College of Agr and Env Science",7,10,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",106446,4200,2000,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",12590,0,8590,4000,"zell_y","hope_n",0,0,0,12590,0,22680,35628,0,35628,"0","0","Mostly Urban","fafsa_y","1stgen_n",154665,99,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","School of Art","College of Arts and Sciences",15,16,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",154665,99,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",14590,0,8590,6000,"zell_y","hope_n",0,0,0,14590,0,22680,35151,0,35151,"0","0","Out of State Originally","fafsa_y","1stgen_n",219655,27100,0,0,9029,23015,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,1000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Chemistry","College of Arts and Sciences",13,16,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",219655,28100,0,0,32044,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",11590,0,8590,3000,"zell_y","hope_n",0,0,0,11590,0,22680,35151,0,35151,"0","0","Out of State Originally","fafsa_y","1stgen_n",219655,27100,0,0,9030,23015,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,1000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Genetics","College of Arts and Sciences",13,16,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",219655,28100,0,0,32045,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_y"
"1415","",7458,0,7458,0,"zell_n","hope_y",0,0,0,7458,0,27973,39062,0,38495,"0","0","Mostly Urban","fafsa_y","1stgen_n",162963,11000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,1100,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Finan Plan Hous and Cons Econ","College of Fam and Consumr Sci",12,6,7,"enrolleday_y","201408","Transfer","Transfer Applicant","D",162963,12100,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",16280,9500,6780,0,"zell_n","hope_y",9500,0,0,6780,0,22746,16360,6386,16360,"0","0","Mostly Urban","fafsa_y","1stgen_n",143599,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",1,,,,,,"minority_y","Undergrad","Biological Sciences","College of Arts and Sciences",15,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",143599,0,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",7280,0,6780,500,"zell_n","hope_y",0,0,0,7280,0,22680,30287,0,30287,"0","0","Mostly Urban","fafsa_y","1stgen_y",31240,75000,0,0,7585,0,0,0,0,0,0,1550,60644,0,,0,,,,0,0,0,0,,250,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Psychology","College of Arts and Sciences",15,16,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",31240,75250,0,0,69779,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",15184,7500,7684,0,"zell_n","hope_y",7500,0,0,7684,0,26755,48077,0,47699,"0","0","Mostly Urban","fafsa_y","1stgen_n",154163,6500,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7146,9000,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Management","College of Business",6,15,6,"enrolleday_y","201408","Transfer","Transfer Applicant","D",161309,15500,250000,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",11828,5500,6328,0,"zell_n","hope_y",5500,0,0,6328,0,22746,16591,6155,16591,"0","0","Mostly Urban","fafsa_y","1stgen_n",101800,4000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Political Science","School of Pub and Intl Aff",14,13,0,"enrolleday_y","201408","Freshman","Deferred ""EA"" Applicant","D",101800,4000,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",22746,11156,8590,3000,"zell_y","hope_n",7676,0,0,15070,0,22746,2221,20525,2221,"5455","0","Mostly Rural","fafsa_y","1stgen_n",38639,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,0,0,0,"pell_elig_y","auto_zero_n","snt_y",,,,,1,,"minority_n","Undergrad","School of Accounting","College of Business",12,11,0,"enrolleday_y","201408","Freshman","Deferred ""EA"" Applicant","D",40972,500,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",13070,3480,8590,1000,"zell_y","hope_n",0,0,0,13070,0,22680,2263,20417,2263,"7347","7347","Mostly Urban","fafsa_y","1stgen_n",35168,5000,88000,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,300,1500,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Public Health","College of Public Health",16,16,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",35168,5300,89500,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",22732,15500,7232,0,"zell_n","hope_y",15500,0,0,7232,0,27162,11474,15688,11380,"8456","0","Mostly Urban","fafsa_y","1stgen_n",79078,1000,50000,0,4000,0,0,0,0,0,20000,0,0,0,,0,,,,0,0,0,0,,200,5000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Env and Design","College of Env and Design",15,14,3,"enrolleday_y","201408","Freshman","Early Action Applicant","D",79078,1200,55000,0,24000,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",15820,5730,8590,1500,"zell_y","hope_n",0,0,0,15820,0,22680,0,22680,0,"6860","6860","Mostly Rural","fafsa_y","1stgen_y",0,4029,0,0,0,0,0,0,0,21852,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Poultry Science","College of Agr and Env Science",14,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",0,4029,0,0,21852,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",12698,7500,5198,0,"zell_n","hope_y",7500,0,0,5198,0,21316,37496,0,37496,"0","0","Mostly Urban","fafsa_y","1stgen_y",80921,20000,10000,0,0,0,0,0,0,47981,0,0,0,0,0,0,0,0,0,0,0,0,0,8826,300,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","English","College of Arts and Sciences",10,10,0,"enrolleday_y","201408","Transfer","Transfer Applicant","D",89747,20300,10000,0,47981,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",5876,0,5876,0,"zell_n","hope_y",0,0,0,5876,0,22680,47438,0,47438,"0","0","Mostly Urban","fafsa_y","1stgen_n",182467,20000,100000,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,1000,5000,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Marketing","College of Business",13,10,0,"enrolleday_y","201408","Freshman","Deferred ""EA"" Applicant","D",182467,21000,105000,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",8204,0,6554,1650,"zell_n","hope_y",0,0,0,8204,150,22680,5301,17379,5301,"9025","9025","Mostly Urban","fafsa_y","1stgen_n",93847,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658,100,0,0,"pell_elig_n","auto_zero_n","snt_n",1,,,,,,"minority_y","Undergrad","Sociology","College of Arts and Sciences",15,10,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",97505,200,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",0,0,0,0,"zell_n","hope_n",0,0,0,0,0,21250,24322,0,24322,"0","0","Mostly Urban","fafsa_y","1stgen_n",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,74035,20741,1900,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Crop and Soil Sciences","College of Agr and Env Science",13,15,0,"enrolleday_y","201408","Transfer","Non Traditional Applicant","I",74035,20741,1900,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",17754,12782,4972,0,"zell_n","hope_y",12782,0,0,4972,0,28921,8104,20817,7750,"15845","3063","Mostly Urban","fafsa_y","1stgen_n",57000,2000,0,0,0,0,0,0,6500,0,20000,0,0,0,,0,,,,0,0,0,0,,50,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Computer Science","College of Arts and Sciences",15,0,7,"enrolleday_y","201408","Transfer","Transfer Applicant","D",57000,2050,0,0,26500,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",9090,0,8590,500,"zell_y","hope_n",0,0,0,9090,0,22680,25905,0,25905,"0","0","Mostly Urban","fafsa_y","1stgen_n",78139,78565,248594,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Management Information Systems","College of Business",14,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",78139,78565,248594,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",22380,14696,7684,0,"zell_n","hope_y",14696,0,0,7684,0,25897,24240,1657,24051,"0","0","Mostly Urban","fafsa_y","1stgen_n",99579,3500,0,0,0,0,0,0,9600,0,0,0,0,0,,0,,,,0,0,0,0,,1500,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Biological Sciences","College of Arts and Sciences",7,13,7,"enrolleday_y","201408","Transfer","Transfer Applicant","D",99579,5000,0,0,9600,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",11620,1280,8590,1750,"zell_y","hope_n",0,0,0,11620,0,22680,4456,18224,4456,"6604","6604","Mostly Urban","fafsa_y","1stgen_n",42808,20000,22000,0,0,0,5000,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,4500,0,0,"pell_elig_y","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Psychology","College of Arts and Sciences",14,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",42808,24500,22000,0,5000,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",6780,0,6780,0,"zell_n","hope_y",0,0,0,6780,0,23654,133982,0,133982,"0","0","Mostly Urban","fafsa_y","1stgen_n",243000,280000,800000,600000,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","International Affairs","School of Pub and Intl Aff",11,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",243000,280000,800000,600000,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",21784,15230,6554,0,"zell_n","hope_y",9500,0,0,12284,0,22746,0,22746,0,"10462","962","Mostly Urban","fafsa_y","1st Gen",28607,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7102,0,0,0,"pell_elig_y","auto_zero_n","snt_y",1,,,,,,"minority_y","Undergrad","College of Engineering","College of Engineering",11,14,0,"enrolleday_y","201408","Freshman","Regular Decision Applicant","D",35709,1000,0,0,0,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_y","enrolled_last_term_n"
"1415","",8584,0,7684,0,"zell_n","hope_y",0,0,0,8584,0,26689,32027,0,31649,"0","0","Mostly Urban","fafsa_y","1stgen_n",111449,5000,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,700,500,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Finan Plan Hous and Cons Econ","College of Fam and Consumr Sci",13,13,6,"enrolleday_y","201408","Transfer","Transfer Applicant","D",113657,5700,175500,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",16270,7680,8590,0,"zell_y","hope_n",3500,0,0,12770,0,22746,1572,21174,1572,"8404","4904","Mostly Urban","fafsa_y","1stgen_n",42574,6626,0,0,2092,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,6028,5713,0,"pell_elig_y","auto_zero_n","snt_y",,,,,1,,"minority_n","Undergrad","Finance","College of Business",14,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",42574,12654,5713,0,2092,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",14090,5500,8590,0,"zell_y","hope_n",5500,0,0,8590,0,22746,8914,13832,8914,"5242","0","Mostly Urban","fafsa_y","1stgen_n",67000,20000,85000,0,9500,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Finance","College of Business",12,13,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",67000,20000,85000,0,9500,"graduated_n","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",22946,16844,6102,0,"zell_n","hope_y",16844,0,0,6102,0,23172,15829,7343,15829,"1241","0","Mostly Urban","fafsa_y","1stgen_n",132836,5000,50000,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,25,0,0,"pell_elig_n","auto_zero_n","snt_n",,,1,,,,"minority_y","Undergrad","Communication Studies","College of Arts and Sciences",13,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",132836,5025,50000,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",22568,6562,10306,5700,"zell_y","hope_n",4682,0,0,17886,0,28561,4112,24449,3894,"6563","1881","Mostly Rural","fafsa_y","1stgen_n",49431,271,0,0,1800,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,7626,0,"pell_elig_y","auto_zero_n","snt_y",,,,,1,,"minority_n","Undergrad","College of Journ-Mass Comm","College of Jour and Mass Comm",13,13,6,"enrolleday_y","201408","Freshman","Early Action Applicant","D",49431,271,7626,0,1800,"graduated_n","grad_in_four_n","lost_hope_zell_y","flagged_sap_y","enrolled_last_term_n"
"1415","",34339.52,0,9448,24891.52,"zell_y","hope_n",0,0,0,34339.52,0,25633,82723,0,82534,"0","0","Out of State Originally","fafsa_y","1stgen_n",197547,25016,136098,0,30640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,3015,70322,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Biological Sciences","College of Arts and Sciences",13,15,3,"enrolleday_y","201408","Freshman","Early Action Applicant","D",198866,28031,206420,0,30640,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_y","enrolled_last_term_n"
"1415","",14090,5500,8590,0,"zell_y","hope_n",5500,0,0,8590,0,22746,29900,0,29900,"0","0","Mostly Urban","fafsa_y","1stgen_n",129883,10000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,500,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Management","College of Business",11,15,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",129883,10500,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_y","flagged_sap_n","enrolled_last_term_n"
"1415","",11090,0,8590,2500,"zell_y","hope_n",0,0,0,11090,0,22680,119814,0,119814,"0","0","Mostly Urban","fafsa_y","1stgen_n",230485,5000,845000,0,15605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,200,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","College of Journ-Mass Comm","College of Jour and Mass Comm",14,16,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",232322,5200,845000,0,15605,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",23172,13582,8590,1000,"zell_y","hope_n",13582,0,0,9590,0,23172,19623,3549,19623,"0","0","Mostly Urban","fafsa_y","1stgen_n",163936,4900,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,500,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Computer Science","College of Arts and Sciences",13,14,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",163936,5400,0,0,0,"graduated_y","grad_in_four_y","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
"1415","",10590,0,8590,2000,"zell_y","hope_n",0,0,0,10590,0,22680,12232,10448,12232,"0","0","Mostly Urban","fafsa_y","1stgen_n",117083,3000,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,0,0,0,"pell_elig_n","auto_zero_n","snt_n",,,,,1,,"minority_n","Undergrad","Agricultural and Applied Econ","College of Agr and Env Science",13,13,0,"enrolleday_y","201408","Freshman","Early Action Applicant","D",117083,3000,0,0,0,"graduated_y","grad_in_four_n","lost_hope_zell_n","flagged_sap_n","enrolled_last_term_n"
